Real,Simple,Expansiva,Deslizante
57065.45,34269.89707766175,39809.179326567646,39809.179326567646
57303.18,40811.74484323144,47543.57924310684,47543.57924310684
54809.27,45739.121085739134,51508.78851630926,51508.78851630926
60175.59,47362.89724174738,53138.64683802605,53138.64683802605
55960.95,46532.905458579065,52500.78356858492,52500.78356858492
35299.47,44106.03257830023,50543.545730969905,50543.545730969905
54523.97,39924.192462637424,38873.14328620434,38873.14328620434
51383.64,33153.63828576088,36220.44684854269,36220.44684854269
39323.17,16417.00020485878,21354.485732311605,21354.485732311605
8595.57,3980.0774861864743,5985.956730095744,5985.956730095744
13585.04,6588.762643384337,5211.715559760928,5211.715559760928
32901.69,20841.00390938282,21038.105056685807,21038.105056685807
38517.07,34333.31600474835,38906.27102125645,38906.27102125645
53658.72,40334.067139821054,46282.95391895652,46282.95391895652
61248.66,44578.944117592575,48972.72995568394,48972.72995568394
57820.37,45972.46630617142,49353.664175603386,49353.664175603386
59270.5,45092.00335350037,48899.655204610826,48899.655204610826
55991.37,42596.9646782279,46218.60877374172,46218.60877374172
52045.63,38092.61155108213,52402.86687546492,52402.86687546492
14443.87,30808.641158394217,46097.91097391009,46097.91097391009
14509.14,15635.521025776266,25994.25002017975,25994.25002017975
6377.89,4078.6338487012686,6678.545501160771,6678.545501160771
2267.75,4608.735980573297,6771.541178069413,6771.541178069413
6965.4,16355.669127802848,23536.148152011632,23536.148152011632
10805.79,28854.666310060024,41183.30110460281,41183.30110460281
19088.65,35784.935225418805,48575.0003137064,48575.0003137064
55268.26,40852.85349115491,52394.102536426784,52394.102536426784
49704.73,42953.36569547653,54402.60268819571,54402.60268819571
52030.26,42235.39227643013,53561.14123720646,53561.14123720646
41080.07,39917.13390865207,51826.75919972181,51826.75919972181
42508.05,33827.70896553039,37775.67128533721,37775.67128533721
30765.46,26644.49759784341,31036.51204376459,31036.51204376459
27809.97,12704.12362371683,16928.569773277046,16928.569773277046
2249.87,2749.857201715559,5173.0633194983,5173.0633194983
6808.07,3512.547177737951,4884.2443868604305,4884.2443868604305
42521.55,14823.723639963866,17013.886040611265,17013.886040611265
52781.84,26979.618753596544,31546.447223110794,31546.447223110794
49488.07,33975.31340198636,39394.58093693018,39394.58093693018
54847.79,39644.02305658221,45100.246694841386,45100.246694841386
57811.24,41702.099033663275,46937.49297394753,46937.49297394753
53742.78,41057.150195541384,46594.86945135593,46594.86945135593
30122.56,38488.581378616094,44174.78497810841,44174.78497810841
55712.93,32926.92324342966,32051.98479596913,32051.98479596913
52711.89,25766.375275567174,27591.090595247148,27591.090595247148
38156.45,11882.743739519716,15970.98758370638,15970.98758370638
2513.33,2419.6247410203514,4512.009381266981,4512.009381266981
4116.8,3778.0968095257876,1957.210340514332,1957.210340514332
8576.39,14925.981015749276,13390.034458558559,13390.034458558559
20067.86,26307.82116748333,28655.334520764947,28655.334520764947
19808.08,32894.55191984892,37379.547088115214,37379.547088115214
6665.73,38276.739855726955,42697.328130903246,42697.328130903246
7794.02,40270.8527525711,44406.03848926783,44406.03848926783
14490.47,39531.37563598156,44248.61228141069,44248.61228141069
22691.23,37032.666821376086,41543.03650711298,41543.03650711298
23421.95,32400.507170264722,26872.654067136646,26872.654067136646
18155.63,25497.88972527504,24550.600134654043,24550.600134654043
11421.67,11542.54575065136,14863.371564714313,14863.371564714313
3569.91,1379.856129540354,4335.887074567824,4335.887074567824
5492.64,2088.7492340934277,2464.9042649523913,2464.9042649523913
8524.02,13732.086813304424,14582.209368602931,14582.209368602931
21189.22,26599.85774330616,31410.829592930673,31410.829592930673
31741.54,33974.40648006916,40665.47184533477,40665.47184533477
39776.78,40093.82159433365,45525.041202373504,45525.041202373504
47113.97,42340.772743966576,46411.40879561186,46411.40879561186
54261.5,41726.77502829552,46554.19303855896,46554.19303855896
54187.98,39150.68454832077,44531.34036504507,44531.34036504507
47463.46,36453.74575806856,48382.75602271318,48382.75602271318
35635.99,29720.69569689989,40497.05451568961,40497.05451568961
19689.14,14572.421365571023,24764.535296437145,24764.535296437145
8253.06,3123.367204451114,9271.25725488931,9271.25725488931
12259.5,4701.365029472858,6048.696912960261,6048.696912960261
41899.58,17723.951872388123,16963.129287185668,16963.129287185668
53478.11,30815.107318701743,32352.706596364973,32352.706596364973
55318.5,37597.0616970396,41540.57816983104,41540.57816983104
55771.44,42618.22138427019,47498.213851035835,47498.213851035835
53437.77,44422.17012166738,50331.34915779829,50331.34915779829
55718.66,43571.809258162975,50215.03931634903,50215.03931634903
54984.28,41044.06350523829,48728.879877980944,48728.879877980944
52675.19,37987.061276888846,51572.24217657566,51572.24217657566
48724.79,31648.012829731702,46509.969982179406,46509.969982179406
38078.19,16231.584842939972,27057.808930206895,27057.808930206895
9075.81,4697.5607814733685,8007.269565971494,8007.269565971494
17439.99,6372.576578587592,7985.772622102201,7985.772622102201
47623.88,19225.961218475102,24630.53854798138,24630.53854798138
56243.82,31967.1026933825,42099.07226416945,42099.07226416945
57407.97,38119.17471515059,48931.97635804296,48931.97635804296
56799.07,42406.81209650755,51848.32078589797,51848.32078589797
56269.17,43938.059061508175,53391.41948369741,53391.41948369741
57072.47,43204.36308973551,52723.21485207319,52723.21485207319
55672.45,40730.98248169422,50875.11638389826,50875.11638389826
54874.85,37299.53727880716,53563.55712282419,53563.55712282419
51759.2,30722.300262255667,49853.6637359035,49853.6637359035
41557.74,15447.012481233478,27965.967734532354,27965.967734532354
5999.14,4519.137884017229,7352.520664685815,7352.520664685815
14164.88,6417.33076317504,10386.64289324224,10386.64289324224
42543.35,18796.29248804331,30441.96490878582,30441.96490878582
50352.26,30770.81286634147,48468.32314079046,48468.32314079046
54790.59,36412.72973195791,53223.73926931262,53223.73926931262
52620.55,40240.33772448897,54570.734433918,54570.734433918
48655.15,41648.409256165025,55433.32909519911,55433.32909519911
51376.07,40890.20709641695,54454.90313850164,54454.90313850164
49586.71,38480.8899089098,52539.13671757698,52539.13671757698
47543.16,33616.538950784205,45901.425375738145,45901.425375738145
36923.51,26532.349949107767,40641.06213841438,40641.06213841438
25900.94,12425.508527458012,23260.22198275626,23260.22198275626
8443.84,3549.7367652064563,7505.552160486728,7505.552160486728
16222.870000000003,5281.163105570525,8063.6371751518545,8063.6371751518545
45451.37,15833.15860774517,22954.618240976335,22954.618240976335
56053.88,26172.817156813144,38509.06237697601,38509.06237697601
57287.28,31790.55394042015,44999.2541856873,44999.2541856873
50328.55,36385.263505214454,48360.6155502069,48360.6155502069
56138.56,38100.20653973341,49732.248117022515,49732.248117022515
50691.87,37485.57590834141,49206.93578712702,49206.93578712702
46833.62,35042.440181428196,47077.74941325307,47077.74941325307
37540.75,30430.927476091383,44604.17970234394,44604.17970234394
23008.85,23916.767843691705,39508.67943259835,39508.67943259835
11888.42,10801.056039254068,21634.69566040993,21634.69566040993
2973.45,3079.257030905932,6104.278201542199,6104.278201542199
13611.69,4637.379758593291,8002.172471834719,8002.172471834719
36783.08,14302.100745612383,24154.2482421422,24154.2482421422
50558.48,23957.401804824472,39921.11278736115,39921.11278736115
54591.25,29484.901787291168,45819.14247277379,45819.14247277379
54502.84,34116.97460545301,49027.249470255374,49027.249470255374
54217.38,35813.4511660409,50148.32845566511,50148.32845566511
55681.17,35305.03073925853,49450.770427861215,49450.770427861215
52424.27,32905.40796815991,47061.1006423986,47061.1006423986
49098.15,27473.904705818295,49666.38628962278,49666.38628962278
47861.85,21012.458462640046,42322.88129712343,42322.88129712343
33663.29,8591.850207966567,20814.81895105004,20814.81895105004
6300.12,2371.3094406920673,4651.0795860010385,4651.0795860010385
14398.96,4977.216425910592,10174.311246593594,10174.311246593594
41551.54,14376.433609642982,29058.415002053975,29058.415002053975
49551.1,23283.060978100897,45541.55104050875,45541.55104050875
52408.03,28497.869720485807,50656.397691407205,50656.397691407205
47607.6,33000.982101264,53452.040460188386,53452.040460188386
49174.64,34625.04770043731,54520.734091963765,54520.734091963765
51400.62,34184.53449942112,53452.156237454416,53452.156237454416
43603.84,31470.649776664974,51517.94649805188,51517.94649805188
41826.41,26209.526268627644,40434.4691849184,40434.4691849184
39322.92,20214.668196395636,35374.7170756793,35374.7170756793
37841.83,8406.217763673962,19145.166053379176,19145.166053379176
7162.31,2595.7489773406087,5758.773754647672,5758.773754647672
14537.55,4776.694060396552,7597.877294062972,7597.877294062972
41477.06,13692.580715704858,22406.78723283887,22406.78723283887
52885.14,22473.28390558064,37072.98432464838,37072.98432464838
55972.74,27563.08021535337,42983.94633067608,42983.94633067608
54717.14,32030.760893485545,46506.666470855474,46506.666470855474
54590.26,33446.068504288196,47497.37639547825,47497.37639547825
54167.69,33173.06571099997,46961.56692679643,46961.56692679643
52349.7,30464.22501780033,44380.14683334231,44380.14683334231
46757.75,24890.75760147929,47744.398770270345,47744.398770270345
46405.08,19691.196725029946,42268.86348403811,42268.86348403811
34406.34,7999.913850336671,22641.915423167942,22641.915423167942
7016.32,2490.593310662359,5871.961469156444,5871.961469156444
7216.28,4484.185692214668,8855.21840310037,8855.21840310037
30333.46,12928.965968770086,26311.7633833915,26311.7633833915
43743.59,21244.53399238825,42316.64090248466,42316.64090248466
47429.57,25887.486014314294,47618.475556498764,47618.475556498764
48355.48,29793.40767920613,50403.22754378915,50403.22754378915
50734.74,31092.364926516413,51541.97028075218,51541.97028075218
51672.46,30916.840802358387,50683.95268072128,50683.95268072128
49660.24,28597.78743068695,48423.52505732298,48423.52505732298
47838.29,23788.51364763081,43863.54481309414,43863.54481309414
47118.47,18907.320956540705,36408.95539308548,36408.95539308548
35407.58,8083.590422140806,19829.533191340564,19829.533191340564
4127.8,3039.092932511121,6382.390631504357,6382.390631504357
2363.42,3850.347612389028,6682.494953148067,6682.494953148067
9697.48,11084.247231952548,19040.24097642243,19040.24097642243
26640.54,19521.218331914544,32286.387448764443,32286.387448764443
27435.72,24258.169916126728,39178.99594910622,39178.99594910622
25707.24,28551.7929821372,44155.53507801056,44155.53507801056
25973.97,29939.78487664223,46432.827589826586,46432.827589826586
29099.64,30213.189031119346,45913.75951381207,45913.75951381207
23465.86,27796.334743593932,43804.803287554976,43804.803287554976
25343.68,22601.10200727284,25774.535643200874,25774.535643200874
29838.69,17002.21183295369,22479.433608027695,22479.433608027695
13322.24,7652.91732392624,13157.848940407634,13157.848940407634
2447.91,3129.843495269418,4714.643717075437,4714.643717075437
5361.91,3807.5341442233325,2333.6403423801066,2333.6403423801066
19689.93,10729.72180641353,11322.731998185813,11322.731998185813
20657.31,20751.006381258965,25001.108772970438,25001.108772970438
42860.76,26741.028823013305,33818.157341083286,33818.157341083286
47154.91,32276.567606984376,39894.02476635337,39894.02476635337
49468.41,34135.83086284637,41927.67945878744,41927.67945878744
51095.74,34789.87207559347,42342.84901627064,42342.84901627064
51303.07,31325.623313999175,40013.59952670455,40013.59952670455
49065.0,28244.9253385365,46167.40434822082,46167.40434822082
47740.69,22253.7354760164,38922.93136983752,38922.93136983752
35319.73,9672.964810765385,21815.176981174947,21815.176981174947
8914.93,2135.704151545912,7334.9234850604835,7334.9234850604835
16875.33,4835.879398788809,7765.5420714789625,7765.5420714789625
45091.74,15904.59704012513,21132.68929416537,21132.68929416537
53787.23,26102.115839693546,35796.40875248194,35796.40875248194
56476.88,31748.58082224369,42882.18583232403,42882.18583232403
57095.54,35880.26622626424,47710.73845979452,47710.73845979452
56372.42,37352.65588845968,49612.86631878137,49612.86631878137
52213.09,36542.86337897062,49128.732103168964,49128.732103168964
49879.79,33714.04656423092,47034.73429968238,47034.73429968238
39216.84,30165.645096825956,47587.23499088288,47587.23499088288
48264.72,24002.344609874486,43233.770515305994,43233.770515305994
33647.73,11085.557444679736,25563.419657845498,25563.419657845498
2863.8,3254.319010810405,8106.648911885619,8106.648911885619
6702.49,4342.483966704905,7457.144238345623,7457.144238345623
15627.1,13684.309394857883,22884.152337630985,22884.152337630985
49576.21,23360.1358337152,39435.303660633566,39435.303660633566
52187.98,29049.945895044206,46158.17690011859,46158.17690011859
52696.38,33655.22399460554,48956.721819034814,48956.721819034814
55530.44,35454.04765836,50402.312903387545,50402.312903387545
56660.8,35023.24816996336,49869.814664514066,49869.814664514066
44692.39,32688.495401018856,47842.36563353896,47842.36563353896
41758.27,27773.659766042827,43119.529227676394,43119.529227676394
45232.15,22125.687749413253,37631.34334550977,37631.34334550977
34326.94,9778.703223015964,20332.249658150078,20332.249658150078
1630.86,2994.8722881579397,5409.444798732102,5409.444798732102
5498.44,4350.375152195096,6736.424003662765,6736.424003662765
38175.64,13076.073527792692,22084.498057403565,22084.498057403565
49219.71,22009.676999234558,37494.52163176298,37494.52163176298
53246.83,27259.284528544544,43759.29510352254,43759.29510352254
53553.15,31591.050414847134,47151.60373125076,47151.60373125076
49351.55,33231.31325353742,48454.15972191334,48454.15972191334
54106.37,32943.91162759781,47735.80809713125,47735.80809713125
53553.65,30664.870879064798,45342.788489438295,45342.788489438295
19600.68,25981.47785811603,45844.324028134346,45844.324028134346
3097.79,20343.065184417963,37079.83833879709,37079.83833879709
6839.09,8581.522875837087,20269.612227609156,20269.612227609156
2405.14,2331.930215679854,6404.765552974343,6404.765552974343
3802.86,3236.084573816657,5752.823285579234,5752.823285579234
5949.22,11422.811796559394,17279.82835029304,17279.82835029304
8700.37,20756.042692331077,30561.869634345174,30561.869634345174
21249.21,26347.503825413583,38318.963824646475,38318.963824646475
31628.87,31417.920950474738,44260.79590903878,44260.79590903878
26509.28,33258.91841300011,47168.978039639,47168.978039639
36611.95,33240.73366374969,46665.55533150673,46665.55533150673
24541.95,30721.478243666887,44769.76434821367,44769.76434821367
24716.31,24692.049079799654,25915.183795589805,25915.183795589805
12591.02,18145.58951979995,21516.2709542346,21516.2709542346
10461.71,7377.504916288853,11669.14529661864,11669.14529661864
1299.64,2284.5811731176077,4114.105108579844,4114.105108579844
4074.81,4490.288118944764,2456.290918765366,2456.290918765366
12868.42,12906.757959525286,11008.494166792036,11008.494166792036
22547.56,23035.64496060431,23973.75920289278,23973.75920289278
35734.33,29346.839327176807,32420.436296989916,32420.436296989916
10383.97,34854.64945593476,38875.90650362015,38875.90650362015
2191.95,36998.87915590763,40990.408460919854,40990.408460919854
1821.66,37143.69336025238,41434.62267520666,41434.62267520666
3639.47,33698.05386455059,39094.29716052413,39094.29716052413
2078.55,22439.83778304696,12915.684386735857,12915.684386735857
1685.81,16506.62338648915,13205.500933482646,13205.500933482646
825.22,7828.205551904738,6407.589071049541,6407.589071049541
183.39,3853.9955610793827,4522.096957974732,4522.096957974732
5968.71,5381.864241938442,5232.369259209335,5232.369259209335
24522.54,13081.681006710529,10767.914796854257,10767.914796854257
27007.56,23780.245221215486,20504.85619520426,20504.85619520426
50259.39,30378.675266312956,31218.104826283456,31218.104826283456
49633.5,36269.49009843111,37513.55155505538,37513.55155505538
42257.75,38162.98483261466,40109.729390685556,40109.729390685556
52558.09,38824.19265812874,39780.56690489054,39780.56690489054
55556.8,34897.91156100631,38231.11975367069,38231.11975367069
48758.9,32617.234493780135,47565.81619666815,47565.81619666815
52958.74,25815.543950827123,37160.41159746647,37160.41159746647
43195.18,11468.950001881123,18708.01618194103,18708.01618194103
10285.29,3103.3758474454285,6434.299851132184,6434.299851132184
17299.89,10177.251024340094,9485.541678091586,9485.541678091586
46014.15,24723.00020225048,22856.33491984725,22856.33491984725
51839.07,36913.11907572031,36610.18399992227,36610.18399992227
57446.86,43029.86359438181,43396.9547125268,43396.9547125268
52342.25,46643.12927507758,49191.24796758056,49191.24796758056
55767.17,48103.40863524676,51074.36134024381,51074.36134024381
49131.76,47227.79289077997,50553.00087436199,50553.00087436199
54092.72,43619.80279417276,48876.29907081127,48876.29907081127
53019.88,38104.351365857125,47197.82973433256,47197.82973433256
51824.07,31312.54820142269,41664.85734642506,41664.85734642506
41042.87,15863.451729400755,24848.435221883654,24848.435221883654
10354.51,4671.648382121027,8675.1799303779,8675.1799303779
14241.85,6702.8881537479165,7609.7502526938915,7609.7502526938915
42362.59,19560.204396627545,21388.485656101107,21388.485656101107
55316.23,32322.353656455278,37115.27390068531,37115.27390068531
57686.72,38489.35708629846,44497.224663989546,44497.224663989546
58823.31,43227.9083264029,48280.022995326515,48280.022995326515
57303.53,44768.050844676494,49965.25372414112,49965.25372414112
56978.95,44155.94415768385,49632.0235970664,49632.0235970664
50435.39,41596.988713080886,47671.96079416037,47671.96079416037
43358.72,36144.49696202993,47705.40498707294,47705.40498707294
41243.65,29074.805203680993,43244.603408163784,43244.603408163784
19844.83,14419.327157084346,24889.01708324671,24889.01708324671
2911.63,4263.018310547173,7153.805871737599,7153.805871737599
5481.34,5698.499145144224,7429.859878390878,7429.859878390878
7220.22,17137.113573705556,23963.756047108174,23963.756047108174
29807.34,28762.779682878852,40920.02360166073,40920.02360166073
51602.27,35003.54673852801,47356.131990169284,47356.131990169284
49299.35,40004.20999042988,50073.23146167874,50073.23146167874
52730.04,41811.05315947771,51399.85754594803,51399.85754594803
54881.58,41223.221105928424,50744.751182353495,50744.751182353495
50846.6,38703.290318460466,48609.69490109205,48609.69490109205
41067.82,32170.39020593345,44331.50108540058,44331.50108540058
8191.89,24789.743866493107,36658.15823972106,36658.15823972106
928.11,11296.690796625018,19101.996570120453,19101.996570120453
0.0,2779.4122433002294,5147.847513363212,5147.847513363212
747.7,4378.881444711685,6983.5042670878765,6983.5042670878765
5470.46,14973.63590325594,21525.706801415683,21525.706801415683
13144.48,25814.21637151003,36416.812810206415,36416.812810206415
22034.04,32228.145695090294,43140.95574037552,43140.95574037552
35943.99,37758.24294755817,48130.350005050896,48130.350005050896
43172.87,39748.05278934837,49897.385090796946,49897.385090796946
44636.84,39148.91701539278,49252.76814750433,49252.76814750433
37001.64,36444.51059148192,46937.41578910351,46937.41578910351
44625.88,29373.446872530578,32371.431639523507,32371.431639523507
19121.27,22544.164677462577,25932.278308918474,25932.278308918474
5236.72,9858.949410908817,14141.702921260596,14141.702921260596
420.8,2126.6011640046536,4765.879498939216,4765.879498939216
9043.71,3801.0882449373603,3827.181546267867,3827.181546267867
19931.65,14031.059412172735,13701.817811912597,13701.817811912597
45668.88,24783.889396074414,26461.3495407176,26461.3495407176
54102.49,31390.971862186194,34503.31562369585,34503.31562369585
55368.01,37213.48775545478,40697.561444234845,40697.561444234845
43622.06,39338.9075089407,42830.77300772428,42830.77300772428
53898.21,38910.94456356168,42710.45727287054,42710.45727287054
55704.19,36001.80920013785,40312.138925635816,40312.138925635816
53701.05,30059.471555017233,45892.81926563024,45892.81926563024
50740.11,22894.039716149568,36133.79914264917,36133.79914264917
40010.59,9614.42782506287,18217.375283977985,18217.375283977985
10532.49,1973.3352192400396,5579.95094321847,5579.95094321847
19834.11,5683.134537132084,7448.047039667666,7448.047039667666
47144.65,17279.903605515956,20327.836614693402,20327.836614693402
48788.42,27749.55686887741,33620.676058423516,33620.676058423516
51021.37,33869.080041923524,40449.93702765941,40449.93702765941
54503.95,38690.95618038654,46414.28393105149,46414.28393105149
55014.61,40692.93807207823,48614.04812629461,48614.04812629461
54710.96,39849.48525211334,48017.00020236969,48017.00020236969
52298.55,36717.77195399761,46172.23611945629,46172.23611945629
54105.7,31773.95919895649,46254.028898661134,46254.028898661134
16899.2,24585.92184889734,39310.117562122345,39310.117562122345
4956.1,10872.377729557455,22452.48451973915,22452.48451973915
7520.71,2047.9768226467072,7051.881837997287,7051.881837997287
4202.45,3974.7551087862253,6178.041344942898,6178.041344942898
24630.28,15140.796084754169,19483.783682566285,19483.783682566285
40321.39,26295.317222752572,34802.48407910585,34802.48407910585
51458.82,32792.961228153705,42652.769320452215,42652.769320452215
46538.78,38105.50913851738,47496.73962051511,47496.73962051511
56776.54,40095.14917365074,49621.711701905726,49621.711701905726
55723.77,39369.534455046654,49207.067001361844,49207.067001361844
48467.38,36596.7113853991,47165.720839221474,47165.720839221474
43380.39,30995.06764176965,42343.1268817091,42343.1268817091
31531.32,23909.53755342841,34144.60677961111,34144.60677961111
4739.22,10561.14914226979,19238.839509699344,19238.839509699344
826.27,2075.7614368717373,6342.960753938258,6342.960753938258
1092.61,3267.7660578539967,4704.9092610290645,4704.9092610290645
5357.11,13365.409598885477,15483.92034402132,15483.92034402132
15037.68,24137.97381778121,29409.156440615057,29409.156440615057
35281.13,30801.540152744652,37953.273611420394,37953.273611420394
32378.42,36756.29876888871,44349.2728957355,44349.2728957355
32788.85,39069.58643271208,47070.073380515576,47070.073380515576
47294.03,38566.95872847318,46856.093837447166,46856.093837447166
55788.85,36001.450290613175,44816.573096867796,44816.573096867796
43300.86,31156.569209390876,44925.7935103941,44925.7935103941
50876.65,24138.21116117656,36247.84360892653,36247.84360892653
35178.93,10807.13434572041,22502.455917376876,22502.455917376876
7475.02,1750.183222270757,8807.25960027039,8807.25960027039
8330.11,2802.1484863212704,4332.985889243335,4332.985889243335
20716.8,13582.338567805886,12539.476773701906,12539.476773701906
33215.96,25398.80368176818,26524.98844460964,26524.98844460964
46638.7,32564.046417768,36674.15865788579,36674.15865788579
52044.12,38861.39189370275,43865.87579538345,43865.87579538345
52936.08,41282.62642112613,47731.423997991085,47731.423997991085
51569.92,40783.74218182206,47799.80976979017,47799.80976979017
48389.9,38080.385471789836,46979.9909490633,46979.9909490633
33438.01,31725.91356317699,42298.74173715711,42298.74173715711
11502.46,24264.97568974793,34642.661281841996,34642.661281841996
5889.49,10934.458464410902,21490.533667997122,21490.533667997122
1336.02,2179.575052074641,8435.621330002248,8435.621330002248
4391.45,3945.4407874338326,4527.649925096482,4527.649925096482
26045.43,14929.125333332418,13810.93113146782,13810.93113146782
51172.83,26451.132196990846,28529.725835232734,28529.725835232734
57501.99,33511.328289904595,38255.54875680208,38255.54875680208
57252.4,39386.99752600551,44944.79255974889,44944.79255974889
57040.4,41656.93046294451,47768.187139196394,47768.187139196394
55826.16,41072.37104678154,48001.748477191926,48001.748477191926
55260.14,38260.89766649246,46190.55208294153,46190.55208294153
53766.24,33372.596251268384,48858.39218699932,48858.39218699932
48364.15,26364.733412219284,41511.72261589527,41511.72261589527
20351.67,12454.451879153847,25089.257724080086,25089.257724080086
4199.13,3076.132974344343,8737.685181873441,8737.685181873441
10009.29,5229.885836853087,5983.438092154413,5983.438092154413
22497.88,16939.244437204597,18331.75357470572,18331.75357470572
19272.85,28528.537188634873,34607.00574314833,34607.00574314833
38602.89,35080.9747148037,43497.87003683686,43497.87003683686
47754.44,40229.5820164752,48682.171469624045,48682.171469624045
33953.88,42131.85652666569,50993.70317824602,50993.70317824602
54821.54,41412.47062497377,50839.0710617423,50839.0710617423
55932.73,38716.562252389194,49064.541327642204,49064.541327642204
53617.08,34529.296042191985,48409.1378023982,48409.1378023982
51501.65,26973.866553096173,39420.673273450135,39420.673273450135
33241.45,12558.4854711622,21990.637427836657,21990.637427836657
3923.85,2656.4297720856966,7749.518497861028,7749.518497861028
2701.94,3974.404882556498,7774.867447852045,7774.867447852045
9825.23,15251.320922144354,20032.20322513938,20032.20322513938
38424.96,26714.548632652164,34242.99430027961,34242.99430027961
38140.52,33398.17144933343,41977.30931349039,41977.30931349039
45612.65,39011.29643851042,47750.88615640998,47750.88615640998
45308.71,41184.40870711446,50118.98277796984,50118.98277796984
35575.94,40401.51125652313,49754.685751178265,49754.685751178265
50246.84,37899.267376061674,48374.75581363082,48374.75581363082
53111.16,31223.98631139755,40979.03141491175,40979.03141491175
40437.41,23947.32725305915,33932.64176097154,33932.64176097154
12063.15,10584.975138807296,19675.08052959919,19675.08052959919
0.0,2273.001516893953,7013.497815067619,7013.497815067619
2932.84,3832.1604511122405,5440.23624503687,5440.23624503687
4088.02,14119.163981997073,16085.03590922594,16085.03590922594
13883.38,24727.53867107868,29677.00328632295,29677.00328632295
17880.16,31217.95624545872,37985.32461789846,37985.32461789846
15126.08,36839.33422408223,43695.019424667356,43695.019424667356
14727.22,38940.19376020193,46120.40649669886,46120.40649669886
49847.76,38379.91669596672,45957.58506824493,45957.58506824493
57597.51,35674.37179560661,44025.25477979422,44025.25477979422
54972.75,29970.0355466336,45877.79909498453,45877.79909498453
43626.53,22685.098413774373,36258.44108801007,36258.44108801007
20676.51,9288.024697441459,21718.946776896715,21718.946776896715
1596.66,1248.8068773154914,8983.476458403467,8983.476458403467
11440.79,4061.414392406344,6549.847974652052,6549.847974652052
38157.02,15261.45818659544,15470.274063599109,15470.274063599109
48055.85,26295.651047202944,28743.022292431593,28743.022292431593
52856.8,32990.16850461721,37937.19986765385,37937.19986765385
51717.84,38510.08507615924,44531.65296366334,44531.65296366334
42019.73,40787.95261506319,47541.75768078804,47541.75768078804
47300.62,40124.52572528362,47526.336148953436,47526.336148953436
51867.02,37021.181716586354,46831.653256589176,46831.653256589176
50111.51,31311.170451956987,43740.373239011766,43740.373239011766
49346.36,24102.677188612222,36803.02261421442,36803.02261421442
18017.93,10448.51619382739,21470.565948849915,21470.565948849915
2956.71,2183.3542149998248,7574.632113476693,7574.632113476693
4821.45,5318.507062727063,6088.044299224317,6088.044299224317
12398.12,16839.948064997792,17599.24046066761,17599.24046066761
26729.41,27449.610776163936,31752.02712552905,31752.02712552905
26145.7,33592.70427095175,39842.669830386636,39842.669830386636
39110.97,38357.10857455969,45048.833870241644,45048.833870241644
49788.73,40284.174856648446,47313.73049610853,47313.73049610853
43163.15,39434.1150140357,47076.155546224116,47076.155546224116
38757.41,36497.09662571073,45110.82873695612,45110.82873695612
10740.41,27117.92048672736,33271.94721467018,33271.94721467018
1741.1,19623.432291225196,25858.481879553794,25858.481879553794
19.43,8382.226784532368,14514.308896510602,14514.308896510602
0.0,2156.096387335211,5059.842801430821,5059.842801430821
7998.25,3385.679896842986,2355.2704301053286,2355.2704301053286
13949.07,11849.791599987746,10260.518998876214,10260.518998876214
15171.03,22609.322193160653,22816.970649398565,22816.970649398565
24168.64,29600.383821288346,31986.17120909691,31986.17120909691
47085.98,35701.68365266204,39210.39088441014,39210.39088441014
59450.9,38089.20769946098,42101.16011420012,42101.16011420012
54181.85,38247.96534587741,42413.399822944404,42413.399822944404
53604.76,34765.91004076839,40309.44517457962,40309.44517457962
49777.33,31418.189167807697,46108.42740890741,46108.42740890741
44099.54,24131.054196515084,36506.66368712664,36506.66368712664
22334.34,10710.778716070652,22043.933562630416,22043.933562630416
3858.6,1967.6438018043339,8716.263493227065,8716.263493227065
17666.77,4262.5619551569225,4772.244836544245,4772.244836544245
46219.28,15538.181289365291,12643.191978228688,12643.191978228688
54116.48,26951.425059698224,25941.361035438178,25941.361035438178
55318.44,34033.0592430377,35811.116324509385,35811.116324509385
51881.32,39694.482648358346,42916.84182728767,42916.84182728767
55293.57,42034.893066369295,46685.469021263125,46685.469021263125
56938.75,41342.21697994947,46767.82524982929,46767.82524982929
56275.82,38444.21167103291,45846.95603131533,45846.95603131533
54506.58,37098.25464257955,51979.51572451591,51979.51572451591
37506.27,30437.767982892394,45191.91527483821,45191.91527483821
8689.19,15334.123857995271,27603.24141931653,27603.24141931653
2259.2,4324.754125628919,10042.869316474795,10042.869316474795
10862.55,6010.901424466222,6797.779200982452,6797.779200982452
25824.44,18499.078738808035,19141.986037805676,19141.986037805676
35084.17,31056.479762911797,34472.140665197374,34472.140665197374
7626.42,37592.770219712256,42581.20739232183,42581.20739232183
3509.97,42623.2692730689,46920.168835707904,46920.168835707904
13067.67,44366.14550263762,49432.848107080456,49432.848107080456
26140.77,43700.051876497266,49227.960938637254,49227.960938637254
29332.39,41160.50456092238,47518.37067305088,47518.37067305088
27816.17,34513.44999371529,27740.402746376993,27740.402746376993
13090.6,26370.19423993349,24190.90718380809,24190.90718380809
11000.98,12512.243066301047,14085.15537491262,14085.15537491262
4962.04,3256.8550153416395,4914.184870259911,4914.184870259911
1735.61,3885.8772433058916,4362.801912081838,4362.801912081838
4454.2,14147.75421303153,15410.022609548867,15410.022609548867
