Fecha_Hora,Irradiancia_It,Temperatura_Tt,Humedad_Ht,Viento_Wt,kWh
2023-04-25 08:00:00,524.25,30.09,57.41,4.392,52601.7
2023-04-25 09:00:00,718.0,32.25,49.5,4.86,56467.84
2023-04-25 10:00:00,809.8,33.81,44.88,5.292,57842.65
2023-04-25 11:00:00,906.38,34.9,42.05,5.652,55144.23
2023-04-25 12:00:00,852.45,35.48,40.62,6.048,54487.73
2023-04-25 13:00:00,790.53,35.94,39.49,6.444,53489.49
2023-04-25 14:00:00,657.5,35.86,39.55,6.876,42639.47
2023-04-25 15:00:00,475.23,34.86,42.29,6.84,43517.1
2023-04-25 16:00:00,255.43,33.56,47.26,5.796,24539.1
2023-04-25 17:00:00,59.85,31.16,62.38,3.456,5701.77
2023-04-26 06:00:00,122.78,25.58,79.05,4.752000000000001,17550.66
2023-04-26 07:00:00,365.08,28.47,62.02,4.680000000000001,48939.7
2023-04-26 08:00:00,601.33,31.87,45.6,5.148,57065.45
2023-04-26 09:00:00,776.15,34.21,37.95,5.5440000000000005,57303.18
2023-04-26 10:00:00,933.17,35.88,33.9,6.048,54809.27
2023-04-26 11:00:00,1001.83,37.08,31.17,6.588,60175.59
2023-04-26 12:00:00,852.33,37.94,29.29,6.803999999999999,55960.95
2023-04-26 13:00:00,828.47,38.28,28.54,6.803999999999999,35299.47
2023-04-26 14:00:00,706.1,37.95,29.06,6.444,54523.97
2023-04-26 15:00:00,498.12,37.14,30.87,6.012,51383.64
2023-04-26 16:00:00,266.45,35.6,35.19,4.788,39323.17
2023-04-26 17:00:00,60.03,32.29,56.46,3.06,8595.57
2023-04-27 06:00:00,78.03,24.84,87.7,3.924,13585.04
2023-04-27 07:00:00,255.35,27.85,66.5,4.644,32901.69
2023-04-27 08:00:00,458.85,31.4,49.33,5.184,38517.07
2023-04-27 09:00:00,616.45,33.73,41.41,5.004,53658.72
2023-04-27 10:00:00,813.08,34.83,38.62,5.472,61248.66
2023-04-27 11:00:00,944.12,35.32,38.04,6.696000000000001,57820.37
2023-04-27 12:00:00,883.42,35.79,37.7,6.6240000000000006,59270.5
2023-04-27 13:00:00,850.05,36.05,37.44,5.652,55991.37
2023-04-27 14:00:00,690.25,35.99,37.74,4.716,52045.63
2023-04-27 15:00:00,441.83,35.46,39.05,4.176,14443.87
2023-04-27 16:00:00,223.88,34.47,43.49,3.492,14509.14
2023-04-27 17:00:00,48.72,32.45,57.89,2.7,6377.89
2023-04-28 06:00:00,60.4,26.19,81.34,1.332,2267.75
2023-04-28 07:00:00,170.38,28.65,65.37,1.548,6965.4
2023-04-28 08:00:00,292.7,31.13,53.28,2.484,10805.79
2023-04-28 09:00:00,379.05,33.21,45.72,4.068,19088.65
2023-04-28 10:00:00,590.85,35.02,40.85,5.04,55268.26
2023-04-28 11:00:00,719.0,36.58,37.21,5.6160000000000005,49704.73
2023-04-28 12:00:00,715.72,37.31,35.72,5.832000000000001,52030.26
2023-04-28 13:00:00,610.47,37.38,35.68,5.6160000000000005,41080.07
2023-04-28 14:00:00,513.38,37.01,36.47,5.508,42508.05
2023-04-28 15:00:00,375.08,36.09,38.99,5.292,30765.46
2023-04-28 16:00:00,197.1,34.76,44.67,4.644,27809.97
2023-04-28 17:00:00,45.4,32.81,56.0,3.564,2249.87
2023-04-29 06:00:00,64.43,26.5,85.79,1.2240000000000002,6808.07
2023-04-29 07:00:00,199.55,28.75,71.11,1.656,42521.55
2023-04-29 08:00:00,365.67,30.54,61.86,2.952,52781.84
2023-04-29 09:00:00,613.95,32.09,54.99,4.356,49488.07
2023-04-29 10:00:00,737.72,32.8,51.95,5.724,54847.79
2023-04-29 11:00:00,816.4,32.7,52.33,6.192,57811.24
2023-04-29 12:00:00,806.22,32.22,54.12,5.58,53742.78
2023-04-29 13:00:00,747.03,31.67,56.16,4.716,30122.56
2023-04-29 14:00:00,648.05,31.22,57.99,4.356,55712.93
2023-04-29 15:00:00,473.52,30.71,60.21,4.356,52711.89
2023-04-29 16:00:00,242.75,29.92,65.01,3.42,38156.45
2023-04-29 17:00:00,51.83,28.85,76.88,2.772,2513.33
2023-04-30 06:00:00,32.88,25.0,95.54,3.24,4116.8
2023-04-30 07:00:00,127.7,25.82,92.78,3.276,8576.39
2023-04-30 08:00:00,218.15,27.27,84.23,2.8080000000000003,20067.86
2023-04-30 09:00:00,322.4,28.79,73.0,2.16,19808.08
2023-04-30 10:00:00,520.97,29.92,65.21,1.98,6665.73
2023-04-30 11:00:00,628.4,31.29,59.0,2.988,7794.02
2023-04-30 12:00:00,628.3,32.14,55.31,4.104,14490.47
2023-04-30 13:00:00,634.42,32.55,53.65,4.752000000000001,22691.23
2023-04-30 14:00:00,480.25,32.45,54.14,4.716,23421.95
2023-04-30 15:00:00,312.05,31.84,56.61,4.14,18155.63
2023-04-30 16:00:00,158.9,30.78,63.96,3.528,11421.67
2023-04-30 17:00:00,36.38,29.25,75.86,3.24,3569.91
2023-05-01 06:00:00,86.55,25.25,96.23,2.0160000000000005,5492.64
2023-05-01 07:00:00,236.48,26.68,89.08,2.7,8524.02
2023-05-01 08:00:00,427.17,29.1,70.72,3.744,21189.22
2023-05-01 09:00:00,580.05,31.06,60.5,4.788,31741.54
2023-05-01 10:00:00,747.38,32.88,52.93,5.076,39776.78
2023-05-01 11:00:00,890.95,34.63,46.84,4.86,47113.97
2023-05-01 12:00:00,845.8,35.63,43.4,4.86,54261.5
2023-05-01 13:00:00,787.9,36.05,41.93,5.148,54187.98
2023-05-01 14:00:00,671.45,35.89,42.2,5.6160000000000005,47463.46
2023-05-01 15:00:00,486.7,35.11,44.43,5.867999999999999,35635.99
2023-05-01 16:00:00,263.65,33.69,49.08,5.976,19689.14
2023-05-01 17:00:00,65.75,31.09,64.74,5.04,8253.06
2023-05-02 06:00:00,118.15,25.99,78.87,4.572,12259.5
2023-05-02 07:00:00,323.3,28.94,65.0,4.644,41899.58
2023-05-02 08:00:00,539.28,32.59,49.97,5.5440000000000005,53478.11
2023-05-02 09:00:00,720.08,35.14,41.67,6.6240000000000006,55318.5
2023-05-02 10:00:00,874.38,37.16,36.36,6.948,55771.44
2023-05-02 11:00:00,982.47,38.7,32.67,7.092,53437.77
2023-05-02 12:00:00,953.15,39.78,30.03,7.2,55718.66
2023-05-02 13:00:00,875.15,40.34,28.61,7.02,54984.28
2023-05-02 14:00:00,732.92,40.16,28.5,6.6240000000000006,52675.19
2023-05-02 15:00:00,541.72,39.38,29.63,5.94,48724.79
2023-05-02 16:00:00,298.6,37.99,33.66,4.752000000000001,38078.19
2023-05-02 17:00:00,73.45,34.31,53.59,2.4480000000000004,9075.81
2023-05-03 06:00:00,143.15,25.47,65.85,7.596,17439.99
2023-05-03 07:00:00,385.52,28.68,53.55,7.524,47623.88
2023-05-03 08:00:00,622.15,32.87,40.15,9.144,56243.82
2023-05-03 09:00:00,820.42,35.58,32.87,10.692,57407.97
2023-05-03 10:00:00,955.38,37.46,28.89,9.756,56799.07
2023-05-03 11:00:00,1000.85,38.94,26.03,8.604000000000001,56269.17
2023-05-03 12:00:00,991.38,39.81,24.3,7.704000000000001,57072.47
2023-05-03 13:00:00,894.72,40.1,23.84,7.092,55672.45
2023-05-03 14:00:00,748.8,39.98,24.06,6.6240000000000006,54874.85
2023-05-03 15:00:00,526.4,39.3,25.43,5.724,51759.2
2023-05-03 16:00:00,281.83,37.64,30.49,3.744,41557.74
2023-05-03 17:00:00,66.9,34.12,52.77,2.124,5999.14
2023-05-04 06:00:00,120.25,26.11,67.22,6.588,14164.88
2023-05-04 07:00:00,325.5,29.21,52.17,6.444,42543.35
2023-05-04 08:00:00,545.4,32.92,41.2,8.604000000000001,50352.26
2023-05-04 09:00:00,742.17,35.5,35.02,10.08,54790.59
2023-05-04 10:00:00,859.45,37.17,32.0,10.224,52620.55
2023-05-04 11:00:00,916.55,38.47,29.91,9.72,48655.15
2023-05-04 12:00:00,889.08,39.37,28.42,8.784,51376.07
2023-05-04 13:00:00,854.25,39.81,27.66,7.776000000000001,49586.71
2023-05-04 14:00:00,666.25,39.73,27.74,6.732,47543.16
2023-05-04 15:00:00,471.15,38.97,29.33,5.904,36923.51
2023-05-04 16:00:00,251.15,37.47,34.72,4.5360000000000005,25900.94
2023-05-04 17:00:00,62.05,34.34,53.38,3.3120000000000003,8443.84
2023-05-05 06:00:00,119.47,26.97,67.72,7.452,16222.87
2023-05-05 07:00:00,320.92,29.51,57.07,6.696000000000001,45451.37
2023-05-05 08:00:00,533.5,32.79,46.22,7.668,56053.88
2023-05-05 09:00:00,678.28,35.14,39.73,7.920000000000001,57287.28
2023-05-05 10:00:00,813.08,36.92,35.28,7.2,50328.55
2023-05-05 11:00:00,878.53,38.44,31.71,6.732,56138.56
2023-05-05 12:00:00,850.88,39.64,29.1,6.6240000000000006,50691.87
2023-05-05 13:00:00,811.03,40.22,27.64,6.516,46833.62
2023-05-05 14:00:00,633.15,40.24,27.22,6.192,37540.75
2023-05-05 15:00:00,441.62,39.46,28.1,5.184,23008.85
2023-05-05 16:00:00,228.85,37.92,32.08,3.564,11888.42
2023-05-05 17:00:00,57.78,34.2,53.14,1.728,2973.45
2023-05-06 06:00:00,119.28,26.82,66.73,7.488,13611.69
2023-05-06 07:00:00,318.83,29.13,56.21,7.344,36783.08
2023-05-06 08:00:00,530.53,32.28,44.78,9.144,50558.48
2023-05-06 09:00:00,700.62,34.71,37.71,10.008,54591.25
2023-05-06 10:00:00,765.8,36.57,32.76,9.576,54502.84
2023-05-06 11:00:00,798.45,38.21,29.03,8.532,54217.38
2023-05-06 12:00:00,770.38,39.35,26.4,7.416,55681.17
2023-05-06 13:00:00,704.03,39.9,24.95,6.192,52424.27
2023-05-06 14:00:00,556.25,39.93,24.42,4.752000000000001,49098.15
2023-05-06 15:00:00,355.88,39.31,24.94,3.24,47861.85
2023-05-06 16:00:00,199.65,37.67,30.24,1.836,33663.29
2023-05-06 17:00:00,54.95,34.06,50.7,1.08,6300.12
2023-05-07 06:00:00,111.18,26.04,66.54,6.6240000000000006,14398.96
2023-05-07 07:00:00,297.52,29.4,51.03,5.94,41551.54
2023-05-07 08:00:00,501.48,33.66,37.42,6.084,49551.1
2023-05-07 09:00:00,620.2,36.38,31.39,6.912,52408.03
2023-05-07 10:00:00,735.53,38.22,28.13,7.092,47607.6
2023-05-07 11:00:00,779.05,39.62,25.94,7.236,49174.64
2023-05-07 12:00:00,767.35,40.53,24.7,7.02,51400.62
2023-05-07 13:00:00,712.28,41.01,24.07,6.3,43603.84
2023-05-07 14:00:00,582.9,40.99,24.15,5.256,41826.41
2023-05-07 15:00:00,444.8,40.25,25.21,4.356,39322.92
2023-05-07 16:00:00,236.1,38.67,28.58,3.564,37841.83
2023-05-07 17:00:00,59.1,35.28,46.65,2.736,7162.31
2023-05-08 06:00:00,119.18,27.25,68.77,5.58,14537.55
2023-05-08 07:00:00,328.9,29.96,54.8,5.724,41477.06
2023-05-08 08:00:00,576.08,33.37,43.3,7.236,52885.14
2023-05-08 09:00:00,734.15,36.02,36.91,7.632000000000001,55972.74
2023-05-08 10:00:00,859.12,37.91,33.49,7.704000000000001,54717.14
2023-05-08 11:00:00,880.05,39.2,31.29,7.668,54590.26
2023-05-08 12:00:00,873.17,40.07,29.64,7.236,54167.69
2023-05-08 13:00:00,746.0,40.5,28.49,6.264,52349.7
2023-05-08 14:00:00,570.12,40.43,28.27,5.004,46757.75
2023-05-08 15:00:00,449.42,40.02,28.63,3.492,46405.08
2023-05-08 16:00:00,229.32,38.89,30.75,1.98,34406.34
2023-05-08 17:00:00,55.1,35.66,48.08,0.468,7016.32
2023-05-09 06:00:00,103.68,27.73,75.8,2.052,7216.28
2023-05-09 07:00:00,283.12,29.72,63.95,2.484,30333.46
2023-05-09 08:00:00,485.38,31.91,54.4,4.86,43743.59
2023-05-09 09:00:00,644.6,33.95,46.17,6.264,47429.57
2023-05-09 10:00:00,751.9,35.28,41.1,6.516,48355.48
2023-05-09 11:00:00,817.03,36.46,37.35,6.768,50734.74
2023-05-09 12:00:00,778.88,36.97,35.61,6.696000000000001,51672.46
2023-05-09 13:00:00,779.92,36.65,35.88,5.94,49660.24
2023-05-09 14:00:00,571.88,36.16,36.97,4.824000000000001,47838.29
2023-05-09 15:00:00,331.05,35.31,40.03,3.528,47118.47
2023-05-09 16:00:00,178.45,33.95,50.41,2.592,35407.58
2023-05-09 17:00:00,42.6,32.02,62.03,2.8440000000000003,4127.8
2023-05-10 06:00:00,34.83,25.3,94.25,2.988,2363.42
2023-05-10 07:00:00,133.43,26.27,88.6,3.528,9697.48
2023-05-10 08:00:00,327.77,27.49,77.54,3.492,26640.54
2023-05-10 09:00:00,392.88,28.46,70.34,3.492,27435.72
2023-05-10 10:00:00,499.45,29.15,65.96,3.24,25707.24
2023-05-10 11:00:00,595.62,29.96,61.33,2.772,25973.97
2023-05-10 12:00:00,528.4,30.8,56.88,1.872,29099.64
2023-05-10 13:00:00,475.85,31.55,53.29,0.936,23465.86
2023-05-10 14:00:00,434.2,32.11,50.69,0.36,25343.68
2023-05-10 15:00:00,304.83,32.37,49.22,0.072,29838.69
2023-05-10 16:00:00,129.65,32.15,51.73,0.5040000000000001,13322.24
2023-05-10 17:00:00,25.55,30.72,72.16,0.36,2447.91
2023-05-11 06:00:00,94.32,26.18,79.84,3.708,5361.91
2023-05-11 07:00:00,259.05,28.35,65.63,4.068,19689.93
2023-05-11 08:00:00,421.4,30.66,56.13,3.42,20657.31
2023-05-11 09:00:00,636.35,32.99,47.43,4.032000000000001,42860.76
2023-05-11 10:00:00,808.75,34.62,41.42,4.752000000000001,47154.91
2023-05-11 11:00:00,899.62,35.74,37.6,4.896000000000001,49468.41
2023-05-11 12:00:00,877.1,36.67,34.81,4.644,51095.74
2023-05-11 13:00:00,732.45,37.13,33.26,4.068,51303.07
2023-05-11 14:00:00,639.7,37.23,32.81,3.528,49065.0
2023-05-11 15:00:00,474.08,36.82,33.83,3.096,47740.69
2023-05-11 16:00:00,258.58,35.75,38.84,2.3400000000000003,35319.73
2023-05-11 17:00:00,64.8,33.51,55.42,1.332,8914.93
2023-05-12 06:00:00,120.0,26.57,70.14,5.112,16875.33
2023-05-12 07:00:00,329.3,28.55,59.27,4.824000000000001,45091.74
2023-05-12 08:00:00,584.15,31.35,47.38,5.364,53787.23
2023-05-12 09:00:00,696.0,33.66,39.4,5.652,56476.88
2023-05-12 10:00:00,850.85,35.28,35.45,5.58,57095.54
2023-05-12 11:00:00,895.3,36.7,32.62,5.436,56372.42
2023-05-12 12:00:00,907.62,37.86,30.42,5.292,52213.09
2023-05-12 13:00:00,810.12,38.52,29.14,5.256,49879.79
2023-05-12 14:00:00,673.22,38.49,29.14,5.4,39216.84
2023-05-12 15:00:00,501.3,37.8,30.47,5.184,48264.72
2023-05-12 16:00:00,254.0,36.43,34.3,4.32,33647.73
2023-05-12 17:00:00,61.0,33.13,53.55,2.736,2863.8
2023-05-13 06:00:00,118.55,27.22,70.6,4.14,6702.49
2023-05-13 07:00:00,315.27,30.07,55.78,3.924,15627.1
2023-05-13 08:00:00,535.05,33.04,44.89,4.680000000000001,49576.21
2023-05-13 09:00:00,708.03,35.08,39.06,5.508,52187.98
2023-05-13 10:00:00,864.58,36.43,35.96,5.5440000000000005,52696.38
2023-05-13 11:00:00,919.0,37.39,33.87,5.6160000000000005,55530.44
2023-05-13 12:00:00,879.4,38.07,32.37,5.976,56660.8
2023-05-13 13:00:00,786.05,38.23,32.0,6.264,44692.39
2023-05-13 14:00:00,661.15,38.08,32.29,6.516,41758.27
2023-05-13 15:00:00,456.2,37.53,33.51,6.48,45232.15
2023-05-13 16:00:00,238.93,36.47,36.44,5.292,34326.94
2023-05-13 17:00:00,56.67,33.72,55.03,2.9160000000000004,1630.86
2023-05-14 06:00:00,86.32,26.58,84.13,3.456,5498.44
2023-05-14 07:00:00,224.88,27.93,76.91,3.42,38175.64
2023-05-14 08:00:00,381.7,29.2,70.97,4.392,49219.71
2023-05-14 09:00:00,608.3,30.7,61.46,5.904,53246.83
2023-05-14 10:00:00,768.05,31.89,55.19,6.228,53553.15
2023-05-14 11:00:00,807.92,32.88,50.7,5.94,49351.55
2023-05-14 12:00:00,823.17,33.66,47.55,5.832000000000001,54106.37
2023-05-14 13:00:00,730.53,34.12,45.91,5.94,53553.65
2023-05-14 14:00:00,478.62,33.87,46.86,5.94,19600.68
2023-05-14 15:00:00,135.1,33.17,50.67,5.004,3097.79
2023-05-14 16:00:00,79.78,32.01,61.33,3.672,6839.09
2023-05-14 17:00:00,18.2,30.19,74.99,3.096,2405.14
2023-05-15 06:00:00,47.58,25.46,96.56,3.168,3802.86
2023-05-15 07:00:00,142.35,26.39,93.79,3.384,5949.22
2023-05-15 08:00:00,249.8,27.9,83.38,3.384,8700.37
2023-05-15 09:00:00,473.05,28.64,75.43,3.924,21249.21
2023-05-15 10:00:00,550.4,29.63,69.05,4.284,31628.87
2023-05-15 11:00:00,591.3,30.26,65.11,4.752000000000001,26509.28
2023-05-15 12:00:00,526.65,30.51,63.34,4.428,36611.95
2023-05-15 13:00:00,490.58,30.88,60.77,3.3120000000000003,24541.95
2023-05-15 14:00:00,381.95,31.07,58.73,2.484,24716.31
2023-05-15 15:00:00,212.73,31.15,58.43,1.8,12591.02
2023-05-15 16:00:00,111.65,30.73,62.43,1.548,10461.71
2023-05-15 17:00:00,23.85,29.25,74.47,1.62,1299.64
2023-05-16 06:00:00,67.82,25.77,82.86,1.548,4074.81
2023-05-16 07:00:00,181.8,27.59,72.07,1.296,12868.42
2023-05-16 08:00:00,309.1,29.51,64.84,1.152,22547.56
2023-05-16 09:00:00,350.77,31.43,56.71,2.4120000000000004,35734.33
2023-05-16 10:00:00,191.68,33.04,50.59,3.852,10383.97
2023-05-16 11:00:00,123.57,33.93,47.81,5.112,2191.95
2023-05-16 12:00:00,74.03,33.53,49.55,6.336,1821.66
2023-05-16 13:00:00,69.1,32.48,53.81,6.984,3639.47
2023-05-16 14:00:00,65.5,31.25,59.13,7.092,2078.55
2023-05-16 15:00:00,47.35,29.83,66.05,6.48,1685.81
2023-05-16 16:00:00,31.7,28.31,75.68,4.716,825.22
2023-05-16 17:00:00,11.05,26.9,85.63,3.384,183.39
2023-05-17 06:00:00,83.18,25.11,97.01,0.9,5968.71
2023-05-17 07:00:00,213.65,28.0,83.63,2.232,24522.54
2023-05-17 08:00:00,384.08,29.75,63.88,4.248,27007.56
2023-05-17 09:00:00,553.17,31.5,54.33,5.94,50259.39
2023-05-17 10:00:00,725.55,33.33,48.09,6.912,49633.5
2023-05-17 11:00:00,823.17,34.5,44.9,7.344,42257.75
2023-05-17 12:00:00,803.78,35.23,43.16,7.56,52558.09
2023-05-17 13:00:00,758.08,35.66,42.37,7.56,55556.8
2023-05-17 14:00:00,598.9,35.37,42.93,7.092,48758.9
2023-05-17 15:00:00,447.58,34.66,44.66,6.372,52958.74
2023-05-17 16:00:00,235.82,33.31,49.46,5.4,43195.18
2023-05-17 17:00:00,60.0,30.72,66.75,3.708,10285.29
2023-05-18 06:00:00,125.93,26.48,78.32,3.096,17299.89
2023-05-18 07:00:00,341.62,29.73,62.58,4.068,46014.15
2023-05-18 08:00:00,573.03,32.97,50.14,6.12,51839.07
2023-05-18 09:00:00,666.28,35.28,43.16,7.164,57446.86
2023-05-18 10:00:00,822.25,36.82,39.34,7.884,52342.25
2023-05-18 11:00:00,882.8,37.87,37.01,8.352,55767.17
2023-05-18 12:00:00,822.6,38.35,36.16,8.244,49131.76
2023-05-18 13:00:00,744.15,38.6,35.68,7.524,54092.72
2023-05-18 14:00:00,625.45,38.51,35.78,6.336,53019.88
2023-05-18 15:00:00,446.17,38.01,37.05,4.86,51824.07
2023-05-18 16:00:00,228.9,36.76,41.34,2.8080000000000003,41042.87
2023-05-18 17:00:00,56.5,33.86,59.48,0.756,10354.51
2023-05-19 06:00:00,118.47,27.51,73.99,4.716,14241.85
2023-05-19 07:00:00,310.3,29.44,63.55,4.068,42362.59
2023-05-19 08:00:00,516.6,32.45,51.7,4.176,55316.23
2023-05-19 09:00:00,624.47,35.23,42.23,3.996,57686.72
2023-05-19 10:00:00,761.15,37.26,36.68,4.32,58823.31
2023-05-19 11:00:00,797.38,38.7,33.41,5.22,57303.53
2023-05-19 12:00:00,817.85,39.4,31.97,5.58,56978.95
2023-05-19 13:00:00,728.58,39.44,31.88,5.256,50435.39
2023-05-19 14:00:00,615.45,38.84,33.08,4.5360000000000005,43358.72
2023-05-19 15:00:00,426.05,37.76,35.65,3.636,41243.65
2023-05-19 16:00:00,229.93,36.63,41.44,2.664,19844.83
2023-05-19 17:00:00,59.6,34.56,55.83,1.8,2911.63
2023-05-20 06:00:00,74.7,27.38,78.1,2.592,5481.34
2023-05-20 07:00:00,196.68,29.32,66.78,3.636,7220.22
2023-05-20 08:00:00,342.92,31.5,57.52,4.644,29807.34
2023-05-20 09:00:00,544.65,33.81,49.23,4.752000000000001,51602.27
2023-05-20 10:00:00,694.4,36.16,41.67,5.148,49299.35
2023-05-20 11:00:00,725.62,37.97,36.09,5.364,52730.04
2023-05-20 12:00:00,702.53,39.24,32.44,5.5440000000000005,54881.58
2023-05-20 13:00:00,575.75,39.71,30.96,6.732,50846.6
2023-05-20 14:00:00,446.2,38.83,32.2,7.02,41067.82
2023-05-20 15:00:00,244.5,37.76,34.3,6.048,8191.89
2023-05-20 16:00:00,115.07,36.16,40.05,4.5,928.11
2023-05-20 17:00:00,26.52,33.39,57.06,3.06,0.0
2023-05-21 06:00:00,22.73,26.63,87.53,3.672,747.7
2023-05-21 07:00:00,81.68,29.4,73.61,3.24,5470.46
2023-05-21 08:00:00,186.18,32.06,56.28,1.8,13144.48
2023-05-21 09:00:00,358.4,33.77,48.93,2.088,22034.04
2023-05-21 10:00:00,515.22,35.31,44.15,3.3480000000000003,35943.99
2023-05-21 11:00:00,580.58,35.98,43.02,5.184,43172.87
2023-05-21 12:00:00,605.2,35.52,45.7,6.048,44636.84
2023-05-21 13:00:00,557.53,34.8,49.21,6.048,37001.64
2023-05-21 14:00:00,500.83,34.1,53.1,5.652,44625.88
2023-05-21 15:00:00,323.4,33.24,60.1,4.068,19121.27
2023-05-21 16:00:00,158.93,32.4,67.96,2.772,5236.72
2023-05-21 17:00:00,38.6,30.64,77.72,2.4120000000000004,420.8
2023-05-22 06:00:00,82.35,23.71,82.94,3.636,9043.71
2023-05-22 07:00:00,229.02,25.84,73.22,4.392,19931.65
2023-05-22 08:00:00,408.38,29.12,58.14,3.456,45668.88
2023-05-22 09:00:00,584.0,31.98,47.81,3.924,54102.49
2023-05-22 10:00:00,702.08,33.44,44.21,5.508,55368.01
2023-05-22 11:00:00,661.08,34.16,43.04,6.803999999999999,43622.06
2023-05-22 12:00:00,718.5,34.41,42.82,7.668,53898.21
2023-05-22 13:00:00,637.2,34.43,43.18,7.308,55704.19
2023-05-22 14:00:00,501.35,34.16,44.35,6.084,53701.05
2023-05-22 15:00:00,368.58,33.7,46.37,4.680000000000001,50740.11
2023-05-22 16:00:00,190.07,32.81,50.18,3.636,40010.59
2023-05-22 17:00:00,47.25,30.83,63.49,3.276,10532.49
2023-05-23 06:00:00,104.32,24.33,97.11,3.3120000000000003,19834.11
2023-05-23 07:00:00,286.92,25.52,93.4,3.78,47144.65
2023-05-23 08:00:00,492.88,27.59,76.98,3.384,48788.42
2023-05-23 09:00:00,645.55,30.15,60.06,2.952,51021.37
2023-05-23 10:00:00,753.28,32.3,50.8,3.168,54503.95
2023-05-23 11:00:00,797.22,34.0,45.42,4.716,55014.61
2023-05-23 12:00:00,797.65,35.15,42.44,6.12,54710.96
2023-05-23 13:00:00,657.58,35.53,41.99,6.768,52298.55
2023-05-23 14:00:00,477.2,35.21,43.34,6.48,54105.7
2023-05-23 15:00:00,305.67,34.47,46.3,6.012,16899.2
2023-05-23 16:00:00,183.4,33.26,51.66,5.076,4956.1
2023-05-23 17:00:00,52.95,31.19,65.92,3.636,7520.71
2023-05-24 06:00:00,67.65,25.99,89.16,2.088,4202.45
2023-05-24 07:00:00,185.3,27.44,80.54,2.16,24630.28
2023-05-24 08:00:00,319.98,29.07,71.61,1.548,40321.39
2023-05-24 09:00:00,476.75,30.77,63.12,1.296,51458.82
2023-05-24 10:00:00,627.15,32.16,57.58,2.4480000000000004,46538.78
2023-05-24 11:00:00,635.05,32.89,54.66,4.32,56776.54
2023-05-24 12:00:00,679.22,33.11,53.79,5.508,55723.77
2023-05-24 13:00:00,654.9,33.06,53.99,5.832000000000001,48467.38
2023-05-24 14:00:00,571.78,32.72,55.25,5.5440000000000005,43380.39
2023-05-24 15:00:00,364.5,31.89,58.65,4.968,31531.32
2023-05-24 16:00:00,181.48,31.04,64.98,4.356,4739.22
2023-05-24 17:00:00,46.4,29.44,75.0,3.456,826.27
2023-05-25 06:00:00,35.5,25.11,98.31,2.772,1092.61
2023-05-25 07:00:00,100.32,27.75,91.72,2.988,5357.11
2023-05-25 08:00:00,185.52,29.09,77.56,3.3120000000000003,15037.68
2023-05-25 09:00:00,330.75,29.7,70.35,3.852,35281.13
2023-05-25 10:00:00,338.62,30.81,64.09,4.5,32378.42
2023-05-25 11:00:00,563.2,31.57,60.68,5.292,32788.85
2023-05-25 12:00:00,629.83,31.93,59.15,5.760000000000001,47294.03
2023-05-25 13:00:00,655.22,31.94,59.2,6.156,55788.85
2023-05-25 14:00:00,478.6,31.58,60.74,6.372,43300.86
2023-05-25 15:00:00,310.6,30.81,65.26,5.976,50876.65
2023-05-25 16:00:00,160.52,29.8,73.16,4.788,35178.93
2023-05-25 17:00:00,43.65,28.38,83.32,3.6,7475.02
2023-05-26 06:00:00,90.05,24.95,97.68,3.132,8330.11
2023-05-26 07:00:00,230.82,26.36,93.34,3.132,20716.8
2023-05-26 08:00:00,380.2,28.98,80.42,2.8800000000000003,33215.96
2023-05-26 09:00:00,539.3,29.84,70.76,3.924,46638.7
2023-05-26 10:00:00,614.1,30.2,64.25,4.680000000000001,52044.12
2023-05-26 11:00:00,639.2,30.7,61.66,4.896000000000001,52936.08
2023-05-26 12:00:00,654.3,31.38,58.5,4.86,51569.92
2023-05-26 13:00:00,539.4,31.92,56.06,4.572,48389.9
2023-05-26 14:00:00,487.05,32.11,55.23,4.176,33438.01
2023-05-26 15:00:00,346.35,31.73,57.13,3.564,11502.46
2023-05-26 16:00:00,185.93,30.96,61.9,2.8080000000000003,5889.49
2023-05-26 17:00:00,47.08,29.71,73.56,2.124,1336.02
2023-05-27 06:00:00,113.53,25.31,96.94,1.764,4391.45
2023-05-27 07:00:00,296.5,27.68,87.35,2.628,26045.43
2023-05-27 08:00:00,497.25,29.06,71.52,3.852,51172.83
2023-05-27 09:00:00,657.53,30.85,61.88,4.32,57501.99
2023-05-27 10:00:00,828.6,32.26,56.2,4.14,57252.4
2023-05-27 11:00:00,832.2,33.37,52.55,4.068,57040.4
2023-05-27 12:00:00,804.75,33.66,51.57,4.176,55826.16
2023-05-27 13:00:00,686.3,33.75,51.51,4.464,55260.14
2023-05-27 14:00:00,589.95,33.48,53.17,4.752000000000001,53766.24
2023-05-27 15:00:00,424.2,32.92,56.0,5.04,48364.15
2023-05-27 16:00:00,224.3,31.89,64.18,4.6080000000000005,20351.67
2023-05-27 17:00:00,61.4,29.94,75.9,3.888,4199.13
2023-05-28 06:00:00,98.53,24.91,98.27,2.268,10009.29
2023-05-28 07:00:00,256.65,27.3,85.47,2.484,22497.88
2023-05-28 08:00:00,474.58,29.82,69.6,2.052,19272.85
2023-05-28 09:00:00,539.75,31.05,60.18,2.592,38602.89
2023-05-28 10:00:00,700.15,32.17,54.11,3.528,47754.44
2023-05-28 11:00:00,792.83,33.52,49.53,4.176,33953.88
